地名,日期,经度,纬度,2米气温(°C),天气代码(),降雨量(mm),100米风速(m/s)
"湖南省, 中国",2023/10/7 3:00,111.2178802,27.38137054,12.2,Overcast,0,5.6
"湖南省, 中国",2023/10/7 4:00,111.2178802,27.38137054,12.16,Overcast,0,6.1
"湖南省, 中国",2023/10/7 5:00,111.2178802,27.38137054,12.06,Overcast,0,6.11
"湖南省, 中国",2023/10/7 6:00,111.2178802,27.38137054,11.91,Overcast,0,6.5
"湖南省, 中国",2023/10/7 7:00,111.2178802,27.38137054,11.95,Overcast,0,5.51
"湖南省, 中国",2023/10/7 8:00,111.2178802,27.38137054,11.6,Overcast,0.1,4.7
"湖南省, 中国",2023/10/7 9:00,111.2178802,27.38137054,12.1,Overcast,0.2,4.8
"湖南省, 中国",2023/10/7 10:00,111.2178802,27.38137054,12.85,Overcast,0,4.54
"湖南省, 中国",2023/10/7 11:00,111.2178802,27.38137054,13.95,Overcast,0,4.03
"湖南省, 中国",2023/10/7 12:00,111.2178802,27.38137054,15.5,Cloudy,0,4.74
"湖南省, 中国",2023/10/7 13:00,111.2178802,27.38137054,16.81,Cloudy,0,5.66
"湖南省, 中国",2023/10/7 14:00,111.2178802,27.38137054,17.25,Cloudy,0,5.82
"湖南省, 中国",2023/10/7 15:00,111.2178802,27.38137054,16.95,Cloudy,0,5.6
"湖南省, 中国",2023/10/7 16:00,111.2178802,27.38137054,16.9,Cloudy,0,6.11
"湖南省, 中国",2023/10/7 17:00,111.2178802,27.38137054,16.25,Sunny,0,6.32
"湖南省, 中国",2023/10/7 18:00,111.2178802,27.38137054,15.5,Sunny,0,5.82
"湖南省, 中国",2023/10/7 19:00,111.2178802,27.38137054,14.45,Sunny,0,5.95
"湖南省, 中国",2023/10/7 20:00,111.2178802,27.38137054,12.91,Sunny,0,4.4
"湖南省, 中国",2023/10/7 21:00,111.2178802,27.38137054,12.2,Sunny,0,5.7
"湖南省, 中国",2023/10/7 22:00,111.2178802,27.38137054,11.95,Sunny,0,6
"湖南省, 中国",2023/10/7 23:00,111.2178802,27.38137054,11.85,Sunny,0,5.3
"湖南省, 中国",2023/10/8 0:00,111.2178802,27.38137054,11.91,Sunny,0,5.6
"湖南省, 中国",2023/10/8 1:00,111.2178802,27.38137054,12.06,Sunny,0,5.3
"湖南省, 中国",2023/10/8 2:00,111.2178802,27.38137054,12.41,Sunny,0,4.7
"湖南省, 中国",2023/10/8 3:00,111.2178802,27.38137054,12.66,Sunny,0,4.7
"湖南省, 中国",2023/10/8 4:00,111.2178802,27.38137054,12.7,Sunny,0,4.8
"湖南省, 中国",2023/10/8 5:00,111.2178802,27.38137054,12.5,Sunny,0.1,4.71
"湖南省, 中国",2023/10/8 6:00,111.2178802,27.38137054,12.2,Sunny,0.1,5.4
"湖南省, 中国",2023/10/8 7:00,111.2178802,27.38137054,12.25,Sunny,0,5.41
"湖南省, 中国",2023/10/8 8:00,111.2178802,27.38137054,12.75,Cloudy,0,5
"湖南省, 中国",2023/10/8 9:00,111.2178802,27.38137054,14,Sunny,0,6.32
"湖南省, 中国",2023/10/8 10:00,111.2178802,27.38137054,15.45,Sunny,0,6.02
"湖南省, 中国",2023/10/8 11:00,111.2178802,27.38137054,16.5,Overcast,0,6.13
"湖南省, 中国",2023/10/8 12:00,111.2178802,27.38137054,17.31,Overcast,0,5.69
"湖南省, 中国",2023/10/8 13:00,111.2178802,27.38137054,17.35,Cloudy,0,5.37
"湖南省, 中国",2023/10/8 14:00,111.2178802,27.38137054,17.81,Overcast,0,5.41
"湖南省, 中国",2023/10/8 15:00,111.2178802,27.38137054,17.7,Overcast,0,5.19
"湖南省, 中国",2023/10/8 16:00,111.2178802,27.38137054,17.5,Cloudy,0,5.26
"湖南省, 中国",2023/10/8 17:00,111.2178802,27.38137054,17.2,Overcast,0,5.39
"湖南省, 中国",2023/10/8 18:00,111.2178802,27.38137054,16.65,Cloudy,0,5.13
"湖南省, 中国",2023/10/8 19:00,111.2178802,27.38137054,16.25,Sunny,0,5.5
"湖南省, 中国",2023/10/8 20:00,111.2178802,27.38137054,15.5,Sunny,0,3.83
"湖南省, 中国",2023/10/8 21:00,111.2178802,27.38137054,15.4,Sunny,0,3.67
"湖南省, 中国",2023/10/8 22:00,111.2178802,27.38137054,15.15,drizzle,0.4,3.82
"湖南省, 中国",2023/10/8 23:00,111.2178802,27.38137054,14.81,drizzle,0.6,3.45
"湖南省, 中国",2023/10/9 0:00,111.2178802,27.38137054,14.6,Sunny,0,3.54
"湖南省, 中国",2023/10/9 1:00,111.2178802,27.38137054,14.5,Sunny,0,4.13
"湖南省, 中国",2023/10/9 2:00,111.2178802,27.38137054,14.4,Sunny,0.1,4.1
"湖南省, 中国",2023/10/9 3:00,111.2178802,27.38137054,14.31,Sunny,0.2,4.5
"湖南省, 中国",2023/10/9 4:00,111.2178802,27.38137054,14.2,Sunny,0.1,4.82
"湖南省, 中国",2023/10/9 5:00,111.2178802,27.38137054,14,Sunny,0.3,5.22
"湖南省, 中国",2023/10/9 6:00,111.2178802,27.38137054,14.15,Sunny,0.1,4.53
"湖南省, 中国",2023/10/9 7:00,111.2178802,27.38137054,14.15,Sunny,0,4.3
"湖南省, 中国",2023/10/9 8:00,111.2178802,27.38137054,14.35,Sunny,0,3.23
"湖南省, 中国",2023/10/9 9:00,111.2178802,27.38137054,14.9,Sunny,0,3.2
"湖南省, 中国",2023/10/9 10:00,111.2178802,27.38137054,15.25,Sunny,0,4
"湖南省, 中国",2023/10/9 11:00,111.2178802,27.38137054,16,Cloudy,0,5.58
"湖南省, 中国",2023/10/9 12:00,111.2178802,27.38137054,17.6,Cloudy,0,5.59
"湖南省, 中国",2023/10/9 13:00,111.2178802,27.38137054,18.35,Cloudy,0,5.59
"湖南省, 中国",2023/10/9 14:00,111.2178802,27.38137054,18.31,Sunny,0,5.1
"湖南省, 中国",2023/10/9 15:00,111.2178802,27.38137054,18.2,Sunny,0,4.69
"湖南省, 中国",2023/10/9 16:00,111.2178802,27.38137054,17.65,Sunny,0.1,4.05
"湖南省, 中国",2023/10/9 17:00,111.2178802,27.38137054,17.45,Sunny,0,2.83
"湖南省, 中国",2023/10/9 18:00,111.2178802,27.38137054,17,Sunny,0,2.56
"湖南省, 中国",2023/10/9 19:00,111.2178802,27.38137054,16.65,Sunny,0,2.55
"湖南省, 中国",2023/10/9 20:00,111.2178802,27.38137054,15.85,Sunny,0,0.67
"湖南省, 中国",2023/10/9 21:00,111.2178802,27.38137054,15.5,Sunny,0,2.11
"湖南省, 中国",2023/10/9 22:00,111.2178802,27.38137054,15.35,Sunny,0,2.72
"湖南省, 中国",2023/10/9 23:00,111.2178802,27.38137054,15.65,Sunny,0,3.7
"湖南省, 中国",2023/10/10 0:00,111.2178802,27.38137054,15.6,Sunny,0,4.1
"湖南省, 中国",2023/10/10 1:00,111.2178802,27.38137054,15.5,Sunny,0,4.5
"湖南省, 中国",2023/10/10 2:00,111.2178802,27.38137054,15.35,Sunny,0,4.3
"湖南省, 中国",2023/10/10 3:00,111.2178802,27.38137054,15.15,Sunny,0,4.33
"湖南省, 中国",2023/10/10 4:00,111.2178802,27.38137054,15,Sunny,0,5.2
"湖南省, 中国",2023/10/10 5:00,111.2178802,27.38137054,15.06,Sunny,0,5.2
"湖南省, 中国",2023/10/10 6:00,111.2178802,27.38137054,15,Sunny,0,5.04
"湖南省, 中国",2023/10/10 7:00,111.2178802,27.38137054,15,Sunny,0,4.23
"湖南省, 中国",2023/10/10 8:00,111.2178802,27.38137054,15.31,drizzle,0.6,4.2
"湖南省, 中国",2023/10/10 9:00,111.2178802,27.38137054,15.7,Sunny,0.3,2.84
"湖南省, 中国",2023/10/10 10:00,111.2178802,27.38137054,16.25,Sunny,0.1,3.79
"湖南省, 中国",2023/10/10 11:00,111.2178802,27.38137054,17,Sunny,0.3,3.61
"湖南省, 中国",2023/10/10 12:00,111.2178802,27.38137054,17,Sunny,0.1,3.18
"湖南省, 中国",2023/10/10 13:00,111.2178802,27.38137054,17.1,Sunny,0,2.6
"湖南省, 中国",2023/10/10 14:00,111.2178802,27.38137054,17.5,Sunny,0,3.59
"湖南省, 中国",2023/10/10 15:00,111.2178802,27.38137054,17,Cloudy,0.1,4.66
"湖南省, 中国",2023/10/10 16:00,111.2178802,27.38137054,16.25,drizzle,1,4.37
"湖南省, 中国",2023/10/10 17:00,111.2178802,27.38137054,16.1,drizzle,0.4,4.59
"湖南省, 中国",2023/10/10 18:00,111.2178802,27.38137054,15.81,Sunny,0,4.27
"湖南省, 中国",2023/10/10 19:00,111.2178802,27.38137054,15,Sunny,0,4.4
"湖南省, 中国",2023/10/10 20:00,111.2178802,27.38137054,14.75,Sunny,0,2.62
"湖南省, 中国",2023/10/10 21:00,111.2178802,27.38137054,14.6,Sunny,0,3.22
"湖南省, 中国",2023/10/10 22:00,111.2178802,27.38137054,14.6,Sunny,0,3.31
"湖南省, 中国",2023/10/10 23:00,111.2178802,27.38137054,14,Sunny,0,3.37
"湖南省, 中国",2023/10/11 0:00,111.2178802,27.38137054,13.45,Sunny,0,4
"湖南省, 中国",2023/10/11 1:00,111.2178802,27.38137054,13.25,Sunny,0,4.3
"湖南省, 中国",2023/10/11 2:00,111.2178802,27.38137054,13.25,Sunny,0,4
"湖南省, 中国",2023/10/11 3:00,111.2178802,27.38137054,13.2,Sunny,0,3.81
"湖南省, 中国",2023/10/11 4:00,111.2178802,27.38137054,13.16,Sunny,0,3.8
"湖南省, 中国",2023/10/11 5:00,111.2178802,27.38137054,12.75,Cloudy,0,4.2
"湖南省, 中国",2023/10/11 6:00,111.2178802,27.38137054,12.5,Sunny,0,4.1
"湖南省, 中国",2023/10/11 7:00,111.2178802,27.38137054,12.6,Sunny,0,4
"湖南省, 中国",2023/10/11 8:00,111.2178802,27.38137054,13.66,Sunny,0,4
"湖南省, 中国",2023/10/11 9:00,111.2178802,27.38137054,15.45,Sunny,0,3.06
"湖南省, 中国",2023/10/11 10:00,111.2178802,27.38137054,16.81,Sunny,0,3.12
"湖南省, 中国",2023/10/11 11:00,111.2178802,27.38137054,17.9,Sunny,0,4.14
"湖南省, 中国",2023/10/11 12:00,111.2178802,27.38137054,18.81,Sunny,0,4.28
"湖南省, 中国",2023/10/11 13:00,111.2178802,27.38137054,19.25,Overcast,0,3.94
"湖南省, 中国",2023/10/11 14:00,111.2178802,27.38137054,19.31,Overcast,0,4.39
"湖南省, 中国",2023/10/11 15:00,111.2178802,27.38137054,18.95,Cloudy,0,4.34
"湖南省, 中国",2023/10/11 16:00,111.2178802,27.38137054,18.9,Overcast,0,4.21
"湖南省, 中国",2023/10/11 17:00,111.2178802,27.38137054,18.25,Cloudy,0,4.7
"湖南省, 中国",2023/10/11 18:00,111.2178802,27.38137054,17.5,Sunny,0,4.06
"湖南省, 中国",2023/10/11 19:00,111.2178802,27.38137054,16.56,Sunny,0,3.34
"湖南省, 中国",2023/10/11 20:00,111.2178802,27.38137054,15.95,Sunny,0,2.38
"湖南省, 中国",2023/10/11 21:00,111.2178802,27.38137054,15.45,Sunny,0,2.09
"湖南省, 中国",2023/10/11 22:00,111.2178802,27.38137054,15,Sunny,0,2.45
"湖南省, 中国",2023/10/11 23:00,111.2178802,27.38137054,14.6,Sunny,0,3.01
"湖南省, 中国",2023/10/12 0:00,111.2178802,27.38137054,14.2,Sunny,0,2.9
"湖南省, 中国",2023/10/12 1:00,111.2178802,27.38137054,13.85,Sunny,0,3.1
"湖南省, 中国",2023/10/12 2:00,111.2178802,27.38137054,13.81,Sunny,0,3.71
"湖南省, 中国",2023/10/12 3:00,111.2178802,27.38137054,14.25,Sunny,0,3.51
"湖南省, 中国",2023/10/12 4:00,111.2178802,27.38137054,14.1,Sunny,0,3.71
"湖南省, 中国",2023/10/12 5:00,111.2178802,27.38137054,14.31,Sunny,0,3.57
"湖南省, 中国",2023/10/12 6:00,111.2178802,27.38137054,14.31,Sunny,0,2.92
"湖南省, 中国",2023/10/12 7:00,111.2178802,27.38137054,14,Sunny,0,2.6
"湖南省, 中国",2023/10/12 8:00,111.2178802,27.38137054,15.35,Sunny,0,3.2
"湖南省, 中国",2023/10/12 9:00,111.2178802,27.38137054,16.45,Sunny,0,2.81
"湖南省, 中国",2023/10/12 10:00,111.2178802,27.38137054,17.06,Sunny,0,2.47
"湖南省, 中国",2023/10/12 11:00,111.2178802,27.38137054,17.81,Sunny,0,2.4
"湖南省, 中国",2023/10/12 12:00,111.2178802,27.38137054,18.7,Sunny,0,2.56
"湖南省, 中国",2023/10/12 13:00,111.2178802,27.38137054,19.5,Sunny,0,2.73
"湖南省, 中国",2023/10/12 14:00,111.2178802,27.38137054,20,Overcast,0,3.04
"湖南省, 中国",2023/10/12 15:00,111.2178802,27.38137054,19.6,Overcast,0,3.51
"湖南省, 中国",2023/10/12 16:00,111.2178802,27.38137054,19,Overcast,0,3.98
"湖南省, 中国",2023/10/12 17:00,111.2178802,27.38137054,18.1,Overcast,0,4.74
"湖南省, 中国",2023/10/12 18:00,111.2178802,27.38137054,17.06,Overcast,0,5.32
"湖南省, 中国",2023/10/12 19:00,111.2178802,27.38137054,16.4,Overcast,0,4.46
"湖南省, 中国",2023/10/12 20:00,111.2178802,27.38137054,16.1,Overcast,0,4.13
"湖南省, 中国",2023/10/12 21:00,111.2178802,27.38137054,15.85,Overcast,0,4.1
"湖南省, 中国",2023/10/12 22:00,111.2178802,27.38137054,15.15,Overcast,0,4.42
"湖南省, 中国",2023/10/12 23:00,111.2178802,27.38137054,14.95,Overcast,0,4.04
"湖南省, 中国",2023/10/13 0:00,111.2178802,27.38137054,14.65,Cloudy,0,4.04
"湖南省, 中国",2023/10/13 1:00,111.2178802,27.38137054,14.31,Overcast,0,4.49
"湖南省, 中国",2023/10/13 2:00,111.2178802,27.38137054,14.35,Overcast,0,4.83
"湖南省, 中国",2023/10/13 3:00,111.2178802,27.38137054,14.45,Overcast,0,4.2
"湖南省, 中国",2023/10/13 4:00,111.2178802,27.38137054,14.1,Overcast,0,3.81
"湖南省, 中国",2023/10/13 5:00,111.2178802,27.38137054,14.25,Overcast,0,3.32
"湖南省, 中国",2023/10/13 6:00,111.2178802,27.38137054,14.25,Overcast,0,3.01
"湖南省, 中国",2023/10/13 7:00,111.2178802,27.38137054,14.31,Overcast,0,2.6
"湖南省, 中国",2023/10/13 8:00,111.2178802,27.38137054,14.45,Overcast,0,2.93
"湖南省, 中国",2023/10/13 9:00,111.2178802,27.38137054,15,Overcast,0,3.04
"湖南省, 中国",2023/10/13 10:00,111.2178802,27.38137054,16,Overcast,0,2.5
"湖南省, 中国",2023/10/13 11:00,111.2178802,27.38137054,16.65,Overcast,0,2.42
"湖南省, 中国",2023/10/13 12:00,111.2178802,27.38137054,16.81,Overcast,0,2.95
"湖南省, 中国",2023/10/13 13:00,111.2178802,27.38137054,17.2,Overcast,0,2.58
"湖南省, 中国",2023/10/13 14:00,111.2178802,27.38137054,18.6,Cloudy,0,1.61
"湖南省, 中国",2023/10/13 15:00,111.2178802,27.38137054,18.65,Overcast,0,1.58
"湖南省, 中国",2023/10/13 16:00,111.2178802,27.38137054,18.56,Overcast,0,1.92
"湖南省, 中国",2023/10/13 17:00,111.2178802,27.38137054,18.35,Overcast,0,1.92
"湖南省, 中国",2023/10/13 18:00,111.2178802,27.38137054,17.45,Overcast,0,2.16
"湖南省, 中国",2023/10/13 19:00,111.2178802,27.38137054,16.6,Overcast,0,2.73
"湖南省, 中国",2023/10/13 20:00,111.2178802,27.38137054,16,Sunny,0,2.83
"湖南省, 中国",2023/10/13 21:00,111.2178802,27.38137054,15.7,Sunny,0,3.16
"湖南省, 中国",2023/10/13 22:00,111.2178802,27.38137054,14.45,Sunny,0,3.11
"湖南省, 中国",2023/10/13 23:00,111.2178802,27.38137054,14.35,Sunny,0,3.08
"湖南省, 中国",2023/10/14 0:00,111.2178802,27.38137054,13.75,Sunny,0,2.24
"湖南省, 中国",2023/10/14 1:00,111.2178802,27.38137054,14.06,Sunny,0,2.28
"湖南省, 中国",2023/10/14 2:00,111.2178802,27.38137054,13.95,Sunny,0,3.09
"湖南省, 中国",2023/10/14 3:00,111.2178802,27.38137054,14,Sunny,0.3,3.45
"湖南省, 中国",2023/10/14 4:00,111.2178802,27.38137054,13.9,Sunny,0.1,3.77
"湖南省, 中国",2023/10/14 5:00,111.2178802,27.38137054,13.7,drizzle,0.4,3.81
"湖南省, 中国",2023/10/14 6:00,111.2178802,27.38137054,13.45,drizzle,0.4,1.99
"湖南省, 中国",2023/10/14 7:00,111.2178802,27.38137054,13.35,Sunny,0.2,1.77
"湖南省, 中国",2023/10/14 8:00,111.2178802,27.38137054,13.75,Sunny,0,2.15
"湖南省, 中国",2023/10/14 9:00,111.2178802,27.38137054,14.35,Sunny,0,1.2
"湖南省, 中国",2023/10/14 10:00,111.2178802,27.38137054,15.6,Sunny,0,1.2
"湖南省, 中国",2023/10/14 11:00,111.2178802,27.38137054,17.6,Sunny,0,1.49
"湖南省, 中国",2023/10/14 12:00,111.2178802,27.38137054,18.85,Sunny,0,1.79
"湖南省, 中国",2023/10/14 13:00,111.2178802,27.38137054,19.75,Sunny,0,1.22
"湖南省, 中国",2023/10/14 14:00,111.2178802,27.38137054,20.75,Sunny,0,0.92
"湖南省, 中国",2023/10/14 15:00,111.2178802,27.38137054,21.31,Sunny,0,1.73
"湖南省, 中国",2023/10/14 16:00,111.2178802,27.38137054,21.15,Sunny,0,3.18
"湖南省, 中国",2023/10/14 17:00,111.2178802,27.38137054,19.9,Sunny,0,3.56
"湖南省, 中国",2023/10/14 18:00,111.2178802,27.38137054,18.15,Sunny,0,2.41
"湖南省, 中国",2023/10/14 19:00,111.2178802,27.38137054,17.35,Sunny,0,1.03
"湖南省, 中国",2023/10/14 20:00,111.2178802,27.38137054,14.7,Sunny,0,1.24
"湖南省, 中国",2023/10/14 21:00,111.2178802,27.38137054,14.6,Sunny,0,0.54
"湖南省, 中国",2023/10/14 22:00,111.2178802,27.38137054,14.1,Sunny,0,0.63
"湖南省, 中国",2023/10/14 23:00,111.2178802,27.38137054,13.5,Sunny,0,0.73
"湖南省, 中国",2023/10/15 0:00,111.2178802,27.38137054,12.75,Sunny,0,0.5
"湖南省, 中国",2023/10/15 1:00,111.2178802,27.38137054,12.45,Sunny,0,0.22
"湖南省, 中国",2023/10/15 2:00,111.2178802,27.38137054,12.41,Sunny,0,0.32
"湖南省, 中国",2023/10/15 3:00,111.2178802,27.38137054,12.66,Sunny,0,1.06
"湖南省, 中国",2023/10/15 4:00,111.2178802,27.38137054,12.35,Sunny,0,1.5
"湖南省, 中国",2023/10/15 5:00,111.2178802,27.38137054,11.7,Sunny,0,1.48
"湖南省, 中国",2023/10/15 6:00,111.2178802,27.38137054,11.31,Sunny,0,1.41
"湖南省, 中国",2023/10/15 7:00,111.2178802,27.38137054,11.5,Sunny,0,0.71
"湖南省, 中国",2023/10/15 8:00,111.2178802,27.38137054,14.31,Sunny,0,0.58
"湖南省, 中国",2023/10/15 9:00,111.2178802,27.38137054,17.15,Sunny,0,0.58
"湖南省, 中国",2023/10/15 10:00,111.2178802,27.38137054,18.85,Sunny,0,0.73
"湖南省, 中国",2023/10/15 11:00,111.2178802,27.38137054,20.15,Sunny,0,1.5
"湖南省, 中国",2023/10/15 12:00,111.2178802,27.38137054,21.1,Sunny,0,1.43
"湖南省, 中国",2023/10/15 13:00,111.2178802,27.38137054,21.81,Sunny,0,1.36
"湖南省, 中国",2023/10/15 14:00,111.2178802,27.38137054,22.2,Sunny,0,1.57
"湖南省, 中国",2023/10/15 15:00,111.2178802,27.38137054,22.45,Sunny,0,1.98
"湖南省, 中国",2023/10/15 16:00,111.2178802,27.38137054,22.25,Sunny,0,2.78
"湖南省, 中国",2023/10/15 17:00,111.2178802,27.38137054,21.4,Sunny,0,2.33
"湖南省, 中国",2023/10/15 18:00,111.2178802,27.38137054,20.7,Sunny,0,1.21
"湖南省, 中国",2023/10/15 19:00,111.2178802,27.38137054,19.45,Sunny,0,2.13
"湖南省, 中国",2023/10/15 20:00,111.2178802,27.38137054,17.81,Sunny,0,2.64
"湖南省, 中国",2023/10/15 21:00,111.2178802,27.38137054,19.31,Sunny,0,2.26
"湖南省, 中国",2023/10/15 22:00,111.2178802,27.38137054,18.9,Sunny,0,1.28
"湖南省, 中国",2023/10/15 23:00,111.2178802,27.38137054,15.56,Sunny,0,0.73
"湖南省, 中国",2023/10/16 0:00,111.2178802,27.38137054,14.45,Sunny,0,0.51
"湖南省, 中国",2023/10/16 1:00,111.2178802,27.38137054,14,Sunny,0,0.14
"湖南省, 中国",2023/10/16 2:00,111.2178802,27.38137054,13.66,Sunny,0,0.81
"湖南省, 中国",2023/10/16 3:00,111.2178802,27.38137054,13.45,Sunny,0,1.39
"湖南省, 中国",2023/10/16 4:00,111.2178802,27.38137054,13.2,Sunny,0,0.95
"湖南省, 中国",2023/10/16 5:00,111.2178802,27.38137054,12.85,Sunny,0,0.54
"湖南省, 中国",2023/10/16 6:00,111.2178802,27.38137054,12.31,Sunny,0,0.22
"湖南省, 中国",2023/10/16 7:00,111.2178802,27.38137054,13.16,Sunny,0,0.2
"湖南省, 中国",2023/10/16 8:00,111.2178802,27.38137054,15.4,Sunny,0,0.5
"湖南省, 中国",2023/10/16 9:00,111.2178802,27.38137054,17.81,Sunny,0,0.61
"湖南省, 中国",2023/10/16 10:00,111.2178802,27.38137054,19.35,Sunny,0,0.51
"湖南省, 中国",2023/10/16 11:00,111.2178802,27.38137054,20.65,Sunny,0,1.27
"湖南省, 中国",2023/10/16 12:00,111.2178802,27.38137054,21.6,Sunny,0,1.91
"湖南省, 中国",2023/10/16 13:00,111.2178802,27.38137054,22.31,Sunny,0,2.33
"湖南省, 中国",2023/10/16 14:00,111.2178802,27.38137054,22.7,Sunny,0,2.42
"湖南省, 中国",2023/10/16 15:00,111.2178802,27.38137054,22.9,Sunny,0,2.14
"湖南省, 中国",2023/10/16 16:00,111.2178802,27.38137054,22.9,Sunny,0,2.08
"湖南省, 中国",2023/10/16 17:00,111.2178802,27.38137054,21.9,Sunny,0,2.75
"湖南省, 中国",2023/10/16 18:00,111.2178802,27.38137054,20.7,Sunny,0,2.48
"湖南省, 中国",2023/10/16 19:00,111.2178802,27.38137054,17.45,Sunny,0,2.5
"湖南省, 中国",2023/10/16 20:00,111.2178802,27.38137054,16.56,Sunny,0,2.84
"湖南省, 中国",2023/10/16 21:00,111.2178802,27.38137054,17.25,Sunny,0,3.06
"湖南省, 中国",2023/10/16 22:00,111.2178802,27.38137054,19.7,Sunny,0,2.45
"湖南省, 中国",2023/10/16 23:00,111.2178802,27.38137054,19.15,Sunny,0,1.66
"湖南省, 中国",2023/10/17 0:00,111.2178802,27.38137054,16.85,Sunny,0,0.78
"湖南省, 中国",2023/10/17 1:00,111.2178802,27.38137054,14.31,Sunny,0,0.2
"湖南省, 中国",2023/10/17 2:00,111.2178802,27.38137054,13.9,Sunny,0,0.5
"湖南省, 中国",2023/10/17 3:00,111.2178802,27.38137054,13.75,Sunny,0,0.5
"湖南省, 中国",2023/10/17 4:00,111.2178802,27.38137054,13.81,Sunny,0,0.8
"湖南省, 中国",2023/10/17 5:00,111.2178802,27.38137054,13.2,Sunny,0,0.5
"湖南省, 中国",2023/10/17 6:00,111.2178802,27.38137054,12.56,Sunny,0,0.36
"湖南省, 中国",2023/10/17 7:00,111.2178802,27.38137054,13.16,Sunny,0,0.78
"湖南省, 中国",2023/10/17 8:00,111.2178802,27.38137054,14.85,Sunny,0,0.45
"湖南省, 中国",2023/10/17 9:00,111.2178802,27.38137054,18.25,Sunny,0,0.5
"湖南省, 中国",2023/10/17 10:00,111.2178802,27.38137054,19.9,Sunny,0,0.67
"湖南省, 中国",2023/10/17 11:00,111.2178802,27.38137054,21.1,Sunny,0,1.57
"湖南省, 中国",2023/10/17 12:00,111.2178802,27.38137054,21.95,Sunny,0,1.75
"湖南省, 中国",2023/10/17 13:00,111.2178802,27.38137054,22.56,Sunny,0,1.88
"湖南省, 中国",2023/10/17 14:00,111.2178802,27.38137054,22.9,Sunny,0,2.25
"湖南省, 中国",2023/10/17 15:00,111.2178802,27.38137054,22.95,Sunny,0,2.02
"湖南省, 中国",2023/10/17 16:00,111.2178802,27.38137054,22.7,Sunny,0,2.02
"湖南省, 中国",2023/10/17 17:00,111.2178802,27.38137054,21.7,Sunny,0,1.44
"湖南省, 中国",2023/10/17 18:00,111.2178802,27.38137054,21.15,Sunny,0,0.92
"湖南省, 中国",2023/10/17 19:00,111.2178802,27.38137054,21.06,Sunny,0,2.5
"湖南省, 中国",2023/10/17 20:00,111.2178802,27.38137054,20.2,Sunny,0,3.44
"湖南省, 中国",2023/10/17 21:00,111.2178802,27.38137054,19.2,Sunny,0,3.69
"湖南省, 中国",2023/10/17 22:00,111.2178802,27.38137054,19.9,Sunny,0,2.82
"湖南省, 中国",2023/10/17 23:00,111.2178802,27.38137054,19.45,Sunny,0,2.09
"湖南省, 中国",2023/10/18 0:00,111.2178802,27.38137054,19.1,Sunny,0,1.63
"湖南省, 中国",2023/10/18 1:00,111.2178802,27.38137054,16.95,Sunny,0,1.04
"湖南省, 中国",2023/10/18 2:00,111.2178802,27.38137054,16.95,Sunny,0,0.85
"湖南省, 中国",2023/10/18 3:00,111.2178802,27.38137054,18,Sunny,0,0.61
"湖南省, 中国",2023/10/18 4:00,111.2178802,27.38137054,17.56,Sunny,0,0.45
"湖南省, 中国",2023/10/18 5:00,111.2178802,27.38137054,17.65,Sunny,0,0.5
"湖南省, 中国",2023/10/18 6:00,111.2178802,27.38137054,17.9,Sunny,0,0.36
"湖南省, 中国",2023/10/18 7:00,111.2178802,27.38137054,16.65,Sunny,0,1.34
"湖南省, 中国",2023/10/18 8:00,111.2178802,27.38137054,16,Sunny,0,1.84
"湖南省, 中国",2023/10/18 9:00,111.2178802,27.38137054,17.75,Sunny,0,0.41
"湖南省, 中国",2023/10/18 10:00,111.2178802,27.38137054,20.06,Sunny,0,0.94
"湖南省, 中国",2023/10/18 11:00,111.2178802,27.38137054,21.65,Sunny,0,1.41
"湖南省, 中国",2023/10/18 12:00,111.2178802,27.38137054,23,Sunny,0,1.77
"湖南省, 中国",2023/10/18 13:00,111.2178802,27.38137054,24,Sunny,0,1.66
"湖南省, 中国",2023/10/18 14:00,111.2178802,27.38137054,24.6,Sunny,0,1.64
"湖南省, 中国",2023/10/18 15:00,111.2178802,27.38137054,24.9,Sunny,0,1.86
"湖南省, 中国",2023/10/18 16:00,111.2178802,27.38137054,24.5,Sunny,0,2.16
"湖南省, 中国",2023/10/18 17:00,111.2178802,27.38137054,23.56,Sunny,0,1.75
"湖南省, 中国",2023/10/18 18:00,111.2178802,27.38137054,20.85,Sunny,0,2.3
"湖南省, 中国",2023/10/18 19:00,111.2178802,27.38137054,20.2,Sunny,0,3.85
"湖南省, 中国",2023/10/18 20:00,111.2178802,27.38137054,21.35,Sunny,0,5.74
"湖南省, 中国",2023/10/18 21:00,111.2178802,27.38137054,20.2,Sunny,0,4.61
"湖南省, 中国",2023/10/18 22:00,111.2178802,27.38137054,19.2,Sunny,0,3.94
"湖南省, 中国",2023/10/18 23:00,111.2178802,27.38137054,21.35,Sunny,0,2.78
"湖南省, 中国",2023/10/19 0:00,111.2178802,27.38137054,21.25,Sunny,0,2.06
"湖南省, 中国",2023/10/19 1:00,111.2178802,27.38137054,21.35,Sunny,0,1.8
"湖南省, 中国",2023/10/19 2:00,111.2178802,27.38137054,21.15,Sunny,0,1.66
"湖南省, 中国",2023/10/19 3:00,111.2178802,27.38137054,20.85,Sunny,0,1.12
"湖南省, 中国",2023/10/19 4:00,111.2178802,27.38137054,18.95,Sunny,0,1.2
